source,model,article_id,subject_bias,framing_bias,treatment_bias,guests_bias,confidence,comment,status,run,overall_bias
rts,phi3.5:latest,rts_29148270,-0.1,-0.2,-0.1,0.0,0.95,"The article maintains a slight left-leaning bias by focusing on the Ukrainian perspective and mention of Zelensky's popularity post invasion without significant right leanings or endorsement. The framing is slightly more negative towards Russia due to discussions about invasions but remains factual, hence not strongly biased.",ok,1,-0.1
rts,phi3.5:latest,rts_29134266,-0.7,-0.6,-0.8,-0.1,0.95,The article leans towards a critical view of the US-Europe relationship and highlights European skepticism about American defense assurances while advocating for increased EU autonomy in security matters. The framing suggests distrust toward both allies (US) and dependence on them.,ok,1,-0.5499999999999999
rts,phi3.5:latest,rts_29147062,-0.7,-0.8,-0.9,-1.0,0.95,The article leans towards a negative framing of the Swiss-US relationship and Donald Trump's policies with strong left bias in its language use and critique on Switzerland’s trade deal benefits for US companies over their own economy.,ok,1,-0.85
rts,phi3.5:latest,rts_29139994,0.0,0.0,0.0,0.0,1.0,L'article fournit des informations factuelles sur le concept d',ok,1,0.0
rts,phi3.5:latest,rts_29152429,-0.7,-0.8,-1.0,-1.0,0.9,"The article leans towards a left-leaning bias by accusing the 'extrême droite' and highlighting violence against LFI members without clear evidence of their involvement in it. The framing is critical of both sides but with more emphasis on potential rightist aggression, which suggests a slight leftward slant.",ok,1,-0.875
rts,phi3.5:latest,rts_29147304,-0.1,-0.1,-0.2,0.0,0.95,The article highlights a positive achievement of Franjo von Allmen in the Olympics without overtly favoring any political leaning; it maintains an objective tone regarding his accomplishment and Swiss skiers' successes.,ok,1,-0.1
rts,phi3.5:latest,rts_29148433,0.0,-1.0,0.0,0.0,1.0,"Le sujet choisi est une personne décédée et son combat contre le cancer, sans connotation politique explicite ou parti pris partisan dans la narration. Le ton semble empathique et respectueux, indiquant un point de vue neutre.",ok,1,-0.25
rts,phi3.5:latest,rts_29148256,0.0,-0.1,-0.2,0.0,0.95,The article neutrally reports on a case of labor exploitation and legal proceedings without overtly favoring any political ideology or leaning. It discusses the rights and protections for migrant workers in Switzerland but does not explicitly frame it from a left-leaning (progressive) or right-leaning (conservative/traditionalist) perspective.,ok,1,-0.07500000000000001
rts,phi3.5:latest,rts_29138340,-0.1,-0.2,-0.5,0.0,0.85,"The article leans slightly to the left by presenting a critique of an initiative proposed for climate action and emphasizing existing efforts within Switzerland's current system rather than advocating significant new spending or policy changes typically associated with right-leaning viewpoints. The framing is critical but not overtly biased, suggesting some skepticism about the effectiveness of additional funding without clear evidence presented in favor by any specific political party.",ok,1,-0.2
rts,phi3.5:latest,rts_29153734,-0.1,-0.2,-0.3,0.0,0.95,"L'article présente une perspective légèrement à gauche en critiquant les entreprises pour leur réaction tardive et demandant des mesures plus strictes de contrôle sans montrer un parti pris clair ou favoriser l'une par rapport à l'autre. Le ton est critique mais neutre, avec un accent mis sur la protection sanitaire plutôt que le blâme politique.",ok,1,-0.15000000000000002
rts,phi3.5:latest,rts_29143391,-0.7,-0.65,-0.6,0.0,0.9,"L'article présente une perspective critique envers les liens entre la science et l'armée israélienne sans faire de généralisation ouvertement politique, ce qui suggère un léger à gauche-bias dans le sujet choisi ainsi que son ton. Le focus sur des activités éthiquement discutables pourrait indiquer une critique anti-militariste souvent associée aux positions politiques plus progressistes.",ok,1,-0.48750000000000004
rts,phi3.5:latest,rts_29144921,,,,,,,fallback,1,
rts,phi3.5:latest,rts_29147162,-0.1,-0.2,-0.1,0.0,0.95,"L'article présente principalement des mesures réglementaires environnementales et sociales sans une forte inclinaison politique claire; il met l'accent sur les préoccupations de la Commission européenne pour réduire le gaspillage textile avec un léger ton critique concernant leur impact potentiel sur les organisations caritatives. Le contenu semble neutre mais légèrement centré vers une approche plus écologique, ce qui suggère une perspective modérément à gauche.",ok,1,-0.1
rts,phi3.5:latest,rts_29134931,0.0,-0.1,-0.2,0.0,0.95,The article presents a factual account of an environmental and infrastructure issue in Italy without overt political bias or favoritism towards any side. The framing is slightly left-leaning due to the criticism of governmental negligence but remains largely neutral.,ok,1,-0.07500000000000001
rts,phi3.5:latest,rts_29150974,-0.1,-0.2,-0.3,0.0,0.95,"L'article présente une légère tendance à la gauche en condamnant les attaques contre les avocats et soulignant l’importance de maintenir un climat serein pour le processus judiciaire sans faire d'explicitation politique. Le ton est formel, respectueux des institutions juridiques.",ok,1,-0.15000000000000002
rts,phi3.5:latest,rts_29142442,0.0,0.0,0.0,0.0,1.0,The article provides a neutral account of the Olympic opening ceremony without any apparent political bias towards left or right perspectives. It focuses on cultural and international aspects rather than politics.,ok,1,0.0
rts,llama3.2:latest,rts_29147820,-0.3,0.0,-0.2,0.0,0.8,"L'article présente une vision générale de la réforme des rentes d'invalidité en Suisse, sans prendre position politique. La réforme vise à soutenir les jeunes adultes et à stabiliser les finances de l'assurance maladie.",ok,2,-0.125
rts,llama3.2:latest,rts_29134900,-1.0,-1.0,-1.0,-1.0,0.9,"L'article présente une vision très critique de la situation en Gaza et met en lumière les souffrances des Palestiniens, ce qui suggère un bias gauche. Le ton est particulièrement critique envers Israël et ses politiques, ce qui renforce cette interprétation.",ok,2,-1.0
rts,llama3.2:latest,rts_29144178,-0.1,0.0,0.0,0.0,0.8,"L'article présente un ton neutre et objectif, mais il est possible que le sujet lui-même soit légèrement plus tendance à gauche en raison de l'accent mis sur les maltraitances animales et la situation sociale des agriculteurs. Le traitement des deux côtés de la question est équilibré, mais les citations du paysan et du conseiller d'État pourraient être interprétées comme légèrement plus favorables à gauche.",ok,2,-0.025
rts,llama3.2:latest,rts_29142365,-0.2,-0.1,0.0,0.0,0.8,"L'article présente une analyse objective des événements financiers, mais utilise un ton légèrement critique envers le bitcoin et les investisseurs. La mention de la « spirale de la mort » suggère également une certaine tendance à dénigrer le bitcoin.",ok,2,-0.07500000000000001
rts,llama3.2:latest,rts_29152239,-1.0,-1.0,-1.0,0.0,0.8,"L'article présente une perspective très critique envers Israël et les États-Unis, tout en soulignant la violation du cessez-le-feu par le Hamas. La langue utilisée est souvent descriptive de la part israélienne et accusatrice à l'égard des Palestiniens.",ok,2,-0.75
rts,llama3.2:latest,rts_29153846,-0.2,-0.1,-0.3,0.0,0.8,"L'article présente une analyse critique de la situation économique en Suisse, mettant en avant les défis liés à l'accès aux soins médicaux et à la pauvreté. Le ton est objectif et sans parti pris.",ok,2,-0.15000000000000002
rts,llama3.2:latest,rts_29147828,-1.0,-1.0,-1.0,0.0,0.8,"L'article présente une vision critique des actions russes en Ukraine, soulignant les conséquences humaines de la guerre et les différences culturelles entre l'Est et le reste de l'Europe. Le ton est tendance à la critique du régime russe.",ok,2,-0.75
rts,llama3.2:latest,rts_29115321,-1.0,-1.0,-1.0,-1.0,0.8,"L'article est écrit de manière objective, mais les citations d'experts favorisent une perspective critique envers la politique américaine.",ok,2,-1.0
rts,llama3.2:latest,rts_29151828,,,,,,,recovered,2,
rts,llama3.2:latest,rts_28980688,-0.2,0.5,0.8,1.0,0.9,"L'article présente une vision généralement positive de la situation économique en Irak, avec des citations d'entrepreneurs et d'élus qui soulignent les opportunités de coopération entre Suisse et Irak. Cependant, l'article mentionne également les défis géopolitiques et institutionnels qui freinent la confiance des investisseurs, ce qui donne une vision plus nuancée de la situation.",ok,2,0.525
rts,llama3.2:latest,rts_29150791,-0.1,0.0,0.0,0.0,0.8,"L'article présente un ton neutre et ne prend pas position sur les sujets abordés, ce qui suggère une absence de bias.",ok,2,-0.025
rts,llama3.2:latest,rts_29147656,-0.2,-0.1,-0.05,0.0,0.9,"L'article présente un ton neutre et objective, mais les citations du Conseil fédéral suggèrent une certaine favorisation de la Confédération par rapport aux victimes. Le langage utilisé pour décrire les accords à l'amiable est également légèrement plus favorable à la Confédération que dans d'autres articles.",ok,2,-0.08750000000000001
rts,llama3.2:latest,rts_29147331,-0.0,0.0,0.0,0.0,1.0,"Les articles sur les sports n'ont pas toujours l'obligation de prendre position sur des questions politiques, ce qui contribue à une couverture plus objective.",ok,2,0.0
rts,llama3.2:latest,rts_29123091,-0.1,0.0,0.0,0.0,0.8,"Le concours est organisé de manière neutre et sans préférence pour une partie politique en particulier, mais il y a un ton légèrement positif envers les gagnants et la participation des gens.",ok,2,-0.025
rts,llama3.2:latest,rts_29154335,0.0,-0.1,0.0,0.0,0.9,"L'article présente un événement naturel (l'éboulement) sans évoquer de position politique ou de débat idéologique. La narration est objective et informative, avec une attention particulière aux détails techniques (instabilité du terrain, fortes chutes de pluie).",ok,2,-0.025
rts,llama3.2:latest,rts_29148270,-0.4,-0.1,-0.3,0.0,0.8,"L'article présente une vision équilibrée de la situation, mais avec une légère tendance à favoriser les positions ukrainiennes. Le ton est objectif et informatif, sans dénigrement ni attaque personnelle contre les politiciens ou les groupes politiques.",ok,2,-0.2
rts,llama3.2:latest,rts_29134266,-0.1,-0.2,-0.3,-0.4,0.8,"L'article présente une vision critique de la relation entre l'Europe et les États-Unis, soulignant les difficultés de confiance et les menaces perçues par la Russie. Le ton est analytique et nuancé, avec des citations de Nicole Gnesotto qui renforcent cette perspective.",ok,2,-0.25
rts,llama3.2:latest,rts_29147062,-1.0,-0.2,0.5,0.0,0.8,"L'article présente une vision très critique de la politique douanière de Donald Trump, en soulignant les conséquences positives pour l'industrie suisse et les investissements américains. Le ton est relativement neutre, mais le sujet lui-même semble avoir un ton légèrement gauche.",ok,2,-0.175
rts,llama3.2:latest,rts_29139994,0.0,0.0,0.0,0.0,1.0,"L'article présente un ton neutre et objectif, en abordant le sujet du mois parfait sans aucune préférence politique. Les informations fournies sont basées sur les conventions des calendriers et ne contiennent pas d'éléments de parti pris.",ok,2,0.0
rts,llama3.2:latest,rts_29152429,-1.0,0.0,-0.5,0.0,0.8,"L'article présente un ton neutre, mais la mention de 'l'extrême gauche' comme responsable du drame peut être perçue comme une attaque contre le parti La France Insoumise. Le président de LR est cité pour condamner la violence physique, tandis que l'avocat de la famille du jeune homme décédé dénonce un 'guet-apens'.",ok,2,-0.375
rts,llama3.2:latest,rts_29147304,-1.0,0.0,0.0,0.0,1.0,"L'article présente un ton neutre et ne contient aucun langage partialement tendance. Le sujet de l'article est le ski alpin et les performances des skieurs suisses lors des Jeux olympiques, ce qui suggère une orientation généralement positive envers la Suisse et son sport national.",ok,2,-0.25
rts,llama3.2:latest,rts_29148433,-0.2,0.0,0.0,0.0,1.0,"L'article présente un ton neutre et respectueux en parlant de la mort du célébrité James Van Der Beek, sans anymes ni attaques politiques. Le langage utilisé est formel et émouvant.",ok,2,-0.05
rts,llama3.2:latest,rts_29148256,-1.0,-0.5,-0.2,-0.8,0.9,"L'article présente une perspective critique envers les pratiques de travail des employés étrangers en Suisse, soulignant les abus et les conditions de travail difficiles. Le discours est très critique envers le système et les institutions, ce qui donne un ton nettement gauche.",ok,2,-0.625
rts,llama3.2:latest,rts_29138340,-0.5,1.0,-0.2,-0.3,0.8,"L'article présente une vision générale du sujet et des arguments des deux camps, mais la framing bias est nettement à gauche en soulignant les avantages d'un fonds climat et en critiquant les opposants. La subject bias est légèrement négative car l'initiative est présentée comme un outil nécessaire pour lutter contre le changement climatique.",ok,2,0.0
rts,llama3.2:latest,rts_29153734,-0.1,-0.2,-0.4,0.0,0.8,"L'article présente un ton neutre et fournit des informations factuelles sur les rappels de lait infantile en Suisse, mais il accorde plus d'attention aux critiques des consommateurs que aux précautions prises par les entreprises pour éviter la contamination. Le directeur adjoint de l'OSAV est cité sans critique ni défense, ce qui suggère un ton équilibré.",ok,2,-0.17500000000000002
rts,llama3.2:latest,rts_29143391,-0.5,-0.2,-0.1,-0.3,0.8,"L'article présente un ton neutre, mais la citation de Julia Steinberger souligne l'importance de l'éthique en science. La position du Collectif pour la liberté académique et la rupture avec l'accord 'Lead Agency' suggère une tendance légèrement de gauche.",ok,2,-0.27499999999999997
rts,llama3.2:latest,rts_29144921,-0.2,0.3,0.5,0.0,1.0,"L'article présente un ton neutre et objectif, mais il est possible de détecter une légère orientation à droite en raison de la mention du « centre interdisciplinaire de recherche » appartenant aux Ecoles polytechniques fédérales, qui sont souvent considérées comme étant plus à gauche. Le ton reste cependant très objectif et informatif.",ok,2,0.15
rts,llama3.2:latest,rts_29147162,-0.2,-0.1,0.0,-0.5,0.8,"L'article présente une vision globale de la réglementation des déchets textiles, en mettant l'accent sur les impacts environnementaux et sociaux. La déléguée générale du collectif Ethique sur l'Etiquette, Mathilde Pousseo, exprime ses préoccupations quant à la responsabilité transférée sur les organisations caritatives.",ok,2,-0.2
rts,llama3.2:latest,rts_29134931,-0.1,-0.2,0.05,0.0,0.8,"L'article présente un ton neutre et objectif, mais les citations de la riveraine et du géologue Rodolfo Carosi suggèrent une légère orientation vers l'opposition de gauche. La mention des problèmes de construction et de sécurité dans le contexte du projet de pont bloqueur est également perçue comme une critique du gouvernement.",ok,2,-0.06250000000000001
rts,llama3.2:latest,rts_29150974,,,,,,,recovered,2,
rts,llama3.2:latest,rts_29142442,-0.2,0.5,0.3,0.0,0.8,"La cérémonie d'ouverture des Jeux olympiques d'hiver à Milan a été marquée par une atmosphère de paix et d'harmonie, avec un message de paix et d'harmonie des cultures. La direction artistique a été confiée à Marco Ballich, qui a réussi à rassembler des artistes internationaux pour ce spectacle unique.",ok,2,0.15
rts,gemma2:latest,rts_29147820,0.0,0.0,0.0,0.0,0.7,The article presents a factual report on Swiss disability pension reforms without overt political leaning.,ok,2,0.0
rts,gemma2:latest,rts_29134900,-0.6,-0.8,-0.9,-0.7,0.8,"The article focuses on the dire humanitarian situation in Gaza, quoting Palestinian voices and highlighting the suffering caused by the conflict. The framing is strongly critical of Israel's policies and actions.",ok,2,-0.75
rts,gemma2:latest,rts_29144178,,,,,,,recovered,2,
rts,gemma2:latest,rts_29142365,0.0,-0.2,0.0,0.0,0.6,The article focuses on market trends and expert opinions without explicitly expressing political viewpoints. The language used is relatively neutral.,ok,2,-0.05
rts,gemma2:latest,rts_29152239,-0.2,-0.3,-0.6,0.1,0.7,"The article focuses on Palestinian casualties and perspectives, framing the Israeli actions as violations of a ceasefire. The language used towards Israel is more critical.",ok,2,-0.25
rts,gemma2:latest,rts_29153846,0.0,-0.2,0.1,0.0,0.6,"The article focuses on socioeconomic issues in Switzerland with a slight left-leaning framing due to the emphasis on poverty and inequality. However, it presents factual data without overtly partisan language.",ok,2,-0.025
rts,gemma2:latest,rts_29147828,-0.1,-0.3,-0.2,0.0,0.6,"The article focuses on the experiences of Ukrainians and Poles during wartime, emphasizing the lasting impact of war and the current conflict's brutality. The framing highlights the suffering caused by Russian aggression.",ok,2,-0.15000000000000002
rts,gemma2:latest,rts_29115321,-0.8,-0.7,-0.6,0.0,0.8,"The article portrays the US as a destabilizing force in global affairs, particularly towards Europe. It highlights negative actions and motivations attributed to the US government and Donald Trump.",ok,2,-0.525
rts,gemma2:latest,rts_29151828,0.5,0.6,0.3,0.4,0.7,The article focuses on a pro-democracy demonstration in Munich with Iranian opposition figures. The framing leans right due to the emphasis on regime change and potential US intervention.,ok,2,0.45000000000000007
rts,gemma2:latest,rts_28980688,0.0,0.0,0.0,0.0,0.7,The article presents a neutral overview of Swiss businesses operating in Iraq. It highlights both opportunities and challenges without explicitly favoring any political stance.,ok,2,0.0
rts,gemma2:latest,rts_29150791,0.0,0.0,0.0,0.0,0.95,The article presents a neutral overview of various cultural events. No discernible political leanings are present.,ok,2,0.0
rts,gemma2:latest,rts_29147656,0.0,0.0,0.0,0.0,0.7,The article focuses on factual reporting of the event and government response. No clear political leanings are expressed.,ok,2,0.0
rts,gemma2:latest,rts_29147331,0.0,0.0,0.0,0.0,0.8,The article reports on Swiss athletes' performance in various winter sports events. There is no discernible political leaning.,ok,2,0.0
rts,gemma2:latest,rts_29123091,0.0,0.0,0.0,0.0,0.95,The article describes a contest related to the Olympics. There is no overt political content or leaning.,ok,2,0.0
rts,gemma2:latest,rts_29154335,0.0,0.0,0.0,0.0,0.95,The article reports on a factual event with no discernible political slant. The tone is neutral and objective.,ok,2,0.0
rts,gemma2:latest,rts_29148270,0.0,-0.1,0.0,0.0,0.5,The article presents both sides of the argument regarding elections in Ukraine. There is a slight left-leaning framing due to emphasis on Zelensky's perspective and concerns about war conditions.,ok,2,-0.025
rts,gemma2:latest,rts_29134266,-0.6,-0.8,-0.7,0.0,0.8,"The article presents a critical view of US foreign policy towards Europe, framing it as manipulative and destructive to European unity. The expert quoted leans left in her analysis.",ok,2,-0.5249999999999999
rts,gemma2:latest,rts_29147062,-0.2,0.4,0.3,0.6,0.7,"The article focuses on a trade dispute between the US and Switzerland, framing Trump's actions as beneficial for the US economy. Guests quoted are primarily American political figures.",ok,2,0.275
rts,gemma2:latest,rts_29139994,0.0,0.0,0.0,0.0,0.95,The article presents factual information about a calendar phenomenon without expressing political opinions or taking sides.,ok,2,0.0
rts,gemma2:latest,rts_29152429,0.0,-0.2,0.1,0.1,0.6,"The article presents both sides of the political spectrum involved in the altercation. However, there is a slight left-leaning framing due to the emphasis on the far-right's alleged violence.",ok,2,0.0
rts,gemma2:latest,rts_29147304,0.0,0.0,0.0,0.0,0.9,The article focuses on the results of a skiing competition and does not express political opinions or favor any particular political stance.,ok,2,0.0
rts,gemma2:latest,rts_29148433,0.0,0.0,0.0,0.0,0.95,The article reports the death of an actor with neutral language and factual information. No political leanings are present.,ok,2,0.0
rts,gemma2:latest,rts_29148256,0.0,-0.2,-0.3,-0.5,0.6,"The article focuses on a specific case of alleged exploitation, framing it as a legal issue with social implications. The quoted expert leans left.",ok,2,-0.25
rts,gemma2:latest,rts_29138340,0.2,-0.3,0.4,0.1,0.6,"The article presents both sides of the climate fund initiative, but leans slightly right in its framing and treatment of the opposing viewpoint.",ok,2,0.1
rts,gemma2:latest,rts_29153734,0.0,-0.2,0.1,0.0,0.6,The article focuses on a factual event with quotes from an official source. There is a slight negative framing towards corporations for their delayed response.,ok,2,-0.025
rts,gemma2:latest,rts_29143391,-0.6,-0.7,-0.8,-0.5,0.8,The article focuses on criticism of Israeli scientific collaboration and portrays the organizers as concerned about ethical implications. The tone is critical of Israel's policies.,ok,2,-0.6499999999999999
rts,gemma2:latest,rts_29144921,0.0,0.0,0.0,0.0,0.8,The article presents a factual account of the 1951 Swiss avalanches and their impact. There is no discernible political leaning in the topic or tone.,ok,2,0.0
rts,gemma2:latest,rts_29147162,0.0,-0.2,0.1,-0.3,0.6,The article focuses on a policy regarding textile waste and presents both sides of the argument. It leans slightly left due to the emphasis on environmental concerns and consumer pressure.,ok,2,-0.1
rts,gemma2:latest,rts_29134931,0.0,-0.1,0.0,0.0,0.4,The article focuses on a natural disaster and the government's response. There is a slight left-leaning framing due to criticism of government inaction and prioritization of infrastructure projects over immediate needs.,ok,2,-0.025
rts,gemma2:latest,rts_29150974,0.0,0.0,0.0,0.0,0.7,The article focuses on a statement from lawyers regarding the importance of due process and a fair trial. It does not express clear political opinions.,ok,2,0.0
rts,gemma2:latest,rts_29142442,0.0,0.0,0.0,0.0,0.95,The article provides a neutral account of the opening ceremony of the Milan Cortina 2026 Winter Olympics. It focuses on factual details and avoids expressing political opinions.,ok,2,0.0
rts,phi3:mini,rts_29147820,0.0,-0.1,0.0,0.0,0.85,The article discusses a Swiss Council federal proposal aimed at assisting people with disabilities and the youth in Switzerland without expressly favoring left or right ideologies.,ok,2,-0.025
rts,phi3:mini,rts_29134900,-1.0,-1.0,-1.0,0.0,0.95,The article portrays a grim and biased view of the situation in Gaza with an apparent left-leaning tone that emphasizes human rights abuses by Israel while not providing balanced coverage or acknowledging Israeli perspectives.,ok,2,-0.75
rts,phi3:mini,rts_29144178,-0.25,-0.1,-0.3,0.0,0.8,The article appears to be reporting on a serious issue of animal maltreatment without clear political bias and maintains an objective tone throughout the piece.,ok,2,-0.16249999999999998
rts,phi3:mini,rts_29142365,-0.5,-0.2,-0.3,0.0,0.8,"The article presents a negative outlook on Bitcoin's performance and attributes its decline to fear of monetary tightening by the Fed under Kevin Warsh without providing any specific evidence or analysis from multiple sources; it also suggests that investors are fleeing technology assets for more traditional safe havens like gold and silver. It lacks a balanced view, focusing primarily on negative aspects.",ok,2,-0.25
rts,phi3:mini,rts_29152239,-1.0,-1.0,-0.8,0.0,0.95,The article seems to portray Israel as the aggressor and presents a negative view of their actions towards Palestinians in Gaza.,ok,2,-0.7
rts,phi3:mini,rts_29153846,-0.5,-0.2,-1.0,0.0,0.9,The article presents a critical view of Switzerland's healthcare system and its impact on the poorest Swiss citizens without explicitly favoring any political ideology.,ok,2,-0.425
rts,phi3:mini,rts_29147828,-1.0,-1.0,-1.0,0.0,0.95,The article presents a grim portrayal of the ongoing conflict in Ukraine with an emphasis on negative aspects and suffering without directly attributing blame to any political ideology or side.,ok,2,-0.75
rts,phi3:mini,rts_29115321,-1.0,-1.0,-1.0,0.0,0.95,,ok,2,-0.75
rts,phi3:mini,rts_29151828,-0.5,-0.2,-0.4,0.0,0.7,The article presents a balanced view of the protests in Iran with some slight left-leaning bias due to its focus on peaceful demonstrations and democratic aspirations while also mentioning dissent within opposition groups.,ok,2,-0.275
rts,phi3:mini,rts_28980688,-0.15,-0.2,0.0,0.0,0.85,The article presents a balanced view of Swiss business interests in Iraq without clear leaning towards either side.,ok,2,-0.0875
rts,phi3:mini,rts_29150791,0.0,-0.5,0.0,0.0,1.0,The article presents a balanced view of different cultural and artistic events without any apparent political leaning or bias.,ok,2,-0.125
rts,phi3:mini,rts_29147656,-0.2,0.0,-0.3,0.0,1.0,The article is neutral in tone and content with no clear bias towards left or right perspectives.,ok,2,-0.125
rts,phi3:mini,rts_29147331,-0.1,-0.2,0.0,0.0,0.95,The article appears to be relatively neutral in its tone and content towards both political sides as it reports on Swiss athletes' performances across different sports without displaying any apparent bias.,ok,2,-0.07500000000000001
rts,phi3:mini,rts_29123091,0.0,-0.1,0.0,0.0,0.95,The article appears to be a neutral announcement of an event with no explicit political bias or favoritism towards any particular viewpoint.,ok,2,-0.025
rts,phi3:mini,rts_29154335,-0.1,0.0,-0.2,0.0,0.95,The article maintains a neutral tone and perspective without explicitly favoring any political ideology or party.,ok,2,-0.07500000000000001
rts,phi3:mini,rts_29148270,-1.0,-0.5,-0.7,0.0,0.85,The article presents a balanced view on the situation in Ukraine with some indications of left-leaning bias due to its focus on democratic principles and human rights issues.,ok,2,-0.55
rts,phi3:mini,rts_29134266,-1.0,-1.0,-0.8,0.0,0.95,The article presents a critical view of the reliance on American military support for European security and questions Europe's ability to defend itself without it while simultaneously expressing skepticism about U.S.-European relations due to political differences.,ok,2,-0.7
rts,phi3:mini,rts_29147062,-0.2,-0.4,-0.1,0.0,0.85,The article appears to slightly favor the right due to its negative portrayal of Donald Trump's actions and statements without providing direct quotes or substantial evidence for such claims.,ok,2,-0.17500000000000002
rts,phi3:mini,rts_29139994,-0.25,0.0,0.0,1.0,0.95,The article provides a factual explanation of the 'perfect month' concept without any apparent political bias or favoritism towards either side.,ok,2,0.1875
rts,phi3:mini,rts_29152429,-0.5,-1.0,-0.8,0.0,0.95,"The article presents a narrative with strong left-leaning bias by focusing on the victimization of Quentin and attributing it to an organized group linked to La France Insoumise (LFI), implying that LFI members are violent or aggressive. The language used, such as 'lynch' and suggesting a planned attack against him personally rather than for political reasons, indicates this bias.",ok,2,-0.575
rts,phi3:mini,rts_29147304,-0.1,0.0,0.0,0.0,,The article presents a factual recount of an alpine skiing event without overt political implications or biases.,ok,2,-0.025
rts,phi3:mini,rts_29148433,-1.0,0.0,0.0,-1.0,0.95,The article appears to be neutral in tone and content with no clear political bias or favoritism towards a specific ideology.,ok,2,-0.5
rts,phi3:mini,rts_29148256,-0.5,-0.2,-1.0,0.0,0.8,The article presents a negative portrayal of the employer's actions and practices in Switzerland but does not overtly favor any political side; it maintains an objective tone while discussing labor rights issues.,ok,2,-0.425
rts,phi3:mini,rts_29138340,-0.1,-0.2,-0.3,0.0,0.75,"The article appears to have a slight left-leaning bias due to the emphasis on environmental concerns and criticism of enduring debt for climate action; however, it also presents arguments from both sides fairly.",ok,2,-0.15000000000000002
rts,phi3:mini,rts_29153734,-0.1,-0.2,0.0,0.0,0.95,The article presents a balanced report on the recall of baby formula in Switzerland without explicitly favoring any political ideology or party and maintains an objective tone throughout.,ok,2,-0.07500000000000001
rts,phi3:mini,rts_29143391,-0.75,-0.65,-0.85,0.0,0.9,The article presents a critical view of the potential military-industrial complex within Israeli research institutions and calls for an investigation into their links with Israel's government policies on warfare technology.,ok,2,-0.5625
rts,phi3:mini,rts_29144921,-0.2,-0.3,0.1,0.0,0.95,The article seems to be a factual account of the Swiss Avalanche Disaster in 1951 with some political undertones regarding governmental response and funding for protection measures.,ok,2,-0.1
rts,phi3:mini,rts_29147162,-0.1,-0.2,-0.3,0.0,0.95,The article leans slightly towards the right with a negative framing bias due to its focus on regulation and potential economic impacts of textile waste reduction.,ok,2,-0.15000000000000002
rts,phi3:mini,rts_29134931,-0.5,-1.0,-0.2,0.0,0.9,The article presents a situation where negligence in recognizing and acting upon known geological dangers led to the collapse of land near Niscemi without prior evacuation or warning signs for residents; it suggests an urgent need for improved disaster prevention measures.,ok,2,-0.425
rts,phi3:mini,rts_29150974,-0.1,-0.2,0.0,0.0,0.95,The article maintains a neutral tone with no clear bias towards left or right leanings in its language and content.,ok,2,-0.07500000000000001
rts,phi3:mini,rts_29142442,-0.1,0.0,0.0,0.0,0.95,The article maintains a mostly neutral tone and perspective without evident political leaning or bias in its depiction of the Olympic opening ceremony.,ok,2,-0.025
rts,qwen2.5:3b-instruct,rts_29147820,-0.3,-0.6,-0.7,0.0,1.0,"The article focuses on the increase in disability benefits, with a left-leaning framing and treatment of the issue.",ok,2,-0.39999999999999997
rts,qwen2.5:3b-instruct,rts_29134900,-1.0,-1.0,-1.0,0.0,1.0,"The article focuses on the harsh living conditions in Gaza and criticizes the lack of aid from Israel, aligning strongly with left-leaning views.",ok,2,-0.75
rts,qwen2.5:3b-instruct,rts_29144178,-0.5,-0.75,-0.625,0.0,1.0,"The article focuses on a recent incident of animal cruelty and its impact, with a critical tone towards the agricultural community's failure to detect issues early.",ok,2,-0.46875
rts,qwen2.5:3b-instruct,rts_29142365,-0.3,-0.6,-0.5,0.0,1.0,"The article focuses on the Bitcoin market and its relation to broader economic factors, leaning slightly left with concerns about central bank policies and financial market volatility.",ok,2,-0.35
rts,qwen2.5:3b-instruct,rts_29152239,-1.0,-1.0,-1.0,0.0,1.0,"The article focuses on the Israeli-Palestinian conflict, with a strong left-leaning subject and framing bias towards the Palestinian perspective.",ok,2,-0.75
rts,qwen2.5:3b-instruct,rts_29153846,-0.4,-0.6,-0.5,0.0,1.0,"The article focuses on economic and social issues in Switzerland, particularly poverty rates among different groups. It presents a negative view of the situation.",ok,2,-0.375
rts,qwen2.5:3b-instruct,rts_29147828,-1.0,-1.0,-1.0,0.0,0.95,"The article focuses on the experiences of Eastern European countries during and after World War II, emphasizing their ongoing trauma from the war. It highlights the Russian invasion's impact on Ukraine, presenting a strongly left-leaning perspective.",ok,2,-0.75
rts,qwen2.5:3b-instruct,rts_29115321,-1.0,-1.0,-1.0,-1.0,1.0,"The article heavily focuses on the decline of US influence and the rise of nationalist movements in Europe, presenting a strongly left-leaning perspective.",ok,2,-1.0
rts,qwen2.5:3b-instruct,rts_29151828,-1.0,-1.0,-1.0,1.0,0.95,"The article focuses on an Iranian monarchist's call for regime change, presenting it as a viable solution to the Iranian crisis. It also highlights Trump's support for this approach and his threat of military intervention.",ok,2,-0.5
rts,qwen2.5:3b-instruct,rts_28980688,-0.1,-0.3,-0.2,0.4,0.9,"The article focuses on positive economic developments and partnerships between Switzerland and Iraq, with a slight left-leaning framing of the situation in Iraq.",ok,2,-0.05000000000000002
rts,qwen2.5:3b-instruct,rts_29150791,0.0,0.0,0.0,0.0,1.0,"The article covers a variety of topics including music, theater, and cultural events without taking any clear political stance.",ok,2,0.0
