source,model,article_id,subject_bias,framing_bias,treatment_bias,guests_bias,confidence,comment,status,run,overall_bias
rts,gemma3:4b,rts_28980688,0.0,0.2,0.3,0.3,0.8,"The article presents a generally positive view of Swiss investment in Iraq, highlighting opportunities and partnerships. It acknowledges risks but focuses on the potential for economic development.",ok,2,0.2
rts,gemma3:4b,rts_29150791,0.0,0.0,0.0,0.0,0.8,"The article presents a diverse range of cultural and musical events, without a clear political leaning. It highlights concerts, theatrical performances, and sporting events, offering a balanced overview.",ok,2,0.0
rts,gemma3:4b,rts_29147656,0.1,0.2,0.3,0.0,0.8,The article focuses on the aftermath of a tragic event and the support being offered to victims and their families. It highlights the shortcomings of the current system and the efforts to establish alternative solutions like mediation and federal aid.,ok,2,0.15000000000000002
rts,gemma3:4b,rts_29147331,0.0,0.0,0.0,0.0,0.8,"The article provides a neutral overview of Swiss performance in several winter sports events, focusing on results and notable occurrences. It highlights successes and setbacks for Swiss athletes across skiing, snowboarding, and biathlon.",ok,2,0.0
rts,gemma3:4b,rts_29123091,0.0,0.0,0.0,0.0,0.8,This article is a standard contest announcement detailing prize draws and participation rules. It focuses on logistical details and legal disclaimers rather than any particular political viewpoint.,ok,2,0.0
rts,gemma3:4b,rts_29154335,0.0,0.0,0.0,0.0,0.9,This article reports a factual event – a rockslide – with neutral language. There is no discernible political leaning or favoring of any particular side.,ok,2,0.0
rts,gemma3:4b,rts_29148270,0.1,0.0,0.0,0.1,0.8,"The article presents a balanced overview of the challenges to holding elections in Ukraine, citing both Ukrainian and US perspectives. It highlights the conditions set by Zelensky for elections and the obstacles posed by the ongoing conflict.",ok,2,0.05
rts,gemma3:4b,rts_29134266,0.2,0.7,0.6,0.0,0.8,"The article presents a critical view of the US-Europe relationship, highlighting concerns about American reluctance to defend Europe and a growing skepticism among Europeans. It leans towards a right-leaning perspective by emphasizing European sovereignty and independence from American influence, while acknowledging the psychological challenges of rebuilding trust in democratic institutions.",ok,2,0.375
rts,gemma3:4b,rts_29147062,0.3,0.7,0.7,0.0,0.85,"The article primarily frames the Swiss-US relationship through a critical lens, highlighting Trump's perspective and emphasizing the benefits the US receives. It also details the contentious negotiations and Trump's justifications for his actions.",ok,2,0.425
rts,gemma3:4b,rts_29139994,0.0,0.0,0.0,0.0,0.8,"This article discusses calendar patterns and occurrences, presenting factual information about leap years and calendar conventions. There is no discernible political leaning or bias in the content.",ok,2,0.0
rts,gemma3:4b,rts_29152429,,,,,,,fallback,2,
rts,gemma3:4b,rts_29147304,0.0,0.2,0.7,0.6,0.8,"The article primarily focuses on Swiss ski racers' successes at the Olympics, highlighting Franjo von Allmen's multiple titles and achievements. It offers a positive and celebratory tone towards the Swiss team's performance.",ok,2,0.375
rts,gemma3:4b,rts_29148433,0.0,0.2,0.1,0.0,0.8,"The article is a respectful obituary for James Van Der Beek, focusing on his career and iconic role in 'Dawson's Creek.' It offers a nostalgic and appreciative perspective on his work and public persona.",ok,2,0.07500000000000001
rts,gemma3:4b,rts_29148256,0.3,0.6,0.8,0.2,0.85,"The article primarily focuses on the exploitation of a foreign worker in Switzerland, presenting a sympathetic narrative and highlighting the systemic issues with temporary work permits. It leans slightly right by emphasizing the need for legal protections and the Swiss government's past actions.",ok,2,0.475
rts,gemma3:4b,rts_29138340,0.2,-0.3,-0.4,0.0,0.8,"The article presents a cautious approach to climate action, highlighting concerns about funding mechanisms and potential debt burdens. It favors the existing Swiss legal framework and emphasizes targeted, effective measures over a broad, funded initiative.",ok,2,-0.125
rts,gemma3:4b,rts_29153734,,,,,,,fallback,2,
rts,gemma3:4b,rts_29143391,,,,,,,fallback,2,
rts,gemma3:4b,rts_29144921,0.1,0.2,0.3,0.0,0.8,"The article focuses on a natural disaster with significant human cost and political consequences, presenting a largely neutral account of the event and its aftermath. The emphasis on investment and research suggests a forward-looking perspective.",ok,2,0.15000000000000002
rts,gemma3:4b,rts_29147162,0.2,0.4,0.3,-0.2,0.8,"The article primarily frames the issue of textile waste as a problem requiring regulation and increased transparency, aligning with a left-leaning perspective on environmental protection. It highlights the negative impacts of 'fast fashion' and criticizes potential loopholes in the regulations.",ok,2,0.17500000000000004
rts,gemma3:4b,rts_29134931,0.2,0.3,0.1,0.0,0.8,"The article focuses on a natural disaster and governmental response, presenting a neutral overview of the situation. It highlights concerns about preventative measures and potential long-term consequences.",ok,2,0.15
rts,gemma3:4b,rts_29150974,0.1,0.2,0.3,0.0,0.85,"The article expresses concern over attacks on lawyers and the intense media scrutiny surrounding a legal case, advocating for a calm and respectful judicial process. It emphasizes the importance of the legal profession upholding ethical standards and the independence of the judiciary.",ok,2,0.15000000000000002
rts,gemma3:4b,rts_29142442,0.0,0.1,0.1,0.1,0.8,"The article provides a straightforward, factual account of the opening ceremony, highlighting key moments and participants. It includes mentions of Italian and Swiss dignitaries, reflecting a balanced perspective on the event.",ok,2,0.07500000000000001
rts,MichelRosselli/apertus:latest,rts_29147820,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29134900,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29144178,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29142365,0.0,-1.0,-1.0,0.0,0.95,"The article discusses a significant drop in the bitcoin price to its lowest level since April 2025, and the uncertainty caused by Kevin Warsh's appointment as Fed Chair. The tone is critical of high-risk investments and liquidation forced sales, which are perceived as negative developments.",ok,2,-0.5
rts,MichelRosselli/apertus:latest,rts_29152239,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29153846,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29147828,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29115321,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29151828,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_28980688,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29150791,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29147656,0.0,-1.0,-0.38,0.0,0.95,"L'article aborde le sujet de l'incendie à Crans-Montana, qui est un événement neutre politiquement. Le ton et la narration sont légèrement négatifs (accord à l'amiable, inégalités de traitement), mais le sujet n'est pas clairement pro-droite ou pro-gauche.",ok,2,-0.345
rts,MichelRosselli/apertus:latest,rts_29147331,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29123091,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29154335,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29148270,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29134266,-1.0,-1.0,-1.0,0.0,0.75,"L'article critique la dépendance de l'Europe envers les États-Unis, en particulier dans le domaine de la défense et des armes, et souligne le désir américain de détruire l'Union européenne pour négocier bilatéralement avec ses membres. Nicole Gnesotto met en lumière les divisions au sein de l'Europe et insiste sur la nécessité d'autonomie stratégique.",ok,2,-0.75
rts,MichelRosselli/apertus:latest,rts_29147062,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29139994,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29152429,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29147304,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29148433,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29148256,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29138340,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29153734,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29143391,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29144921,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29147162,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29134931,0.0,-1.0,0.0,0.0,0.95,"The article focuses on a natural disaster and its aftermath, with an emphasis on safety measures and political reactions. There is no clear left or right leaning in the subject matter itself.",ok,2,-0.25
rts,MichelRosselli/apertus:latest,rts_29150974,,,,,,,fallback,2,
rts,MichelRosselli/apertus:latest,rts_29142442,,,,,,,fallback,2,
rts,llama3.2:latest,rts_29147820,-0.3,0.1,0.2,0.0,0.7,"La réforme prévue par le Conseil fédéral tend à soutenir les jeunes adultes en particulier, ce qui peut être considéré comme un aspect favorables aux politiques de gauche. Cependant, la nécessité d'une augmentation des cotisations salariales est une mesure économique neutre.",ok,3,6.938893903907228e-18
rts,llama3.2:latest,rts_29134900,,,,,,,fallback,3,
rts,llama3.2:latest,rts_29144178,,,,,,,fallback,3,
rts,llama3.2:latest,rts_29142365,-0.2,-0.1,0.0,0.0,0.7,"L'article présente une vision neutre de la baisse du cours du bitcoin, sans prendre position sur les causes ou les conséquences. Le ton est objectif et informative, avec des citations d'experts pour soutenir les arguments.",ok,3,-0.07500000000000001
rts,llama3.2:latest,rts_29152239,,,,,,,fallback,3,
rts,llama3.2:latest,rts_29153846,,,,,,,fallback,3,
rts,llama3.2:latest,rts_29147828,,,,,,,fallback,3,
rts,llama3.2:latest,rts_29115321,,,,,,,fallback,3,
rts,llama3.2:latest,rts_29151828,,,,,,,fallback,3,
rts,llama3.2:latest,rts_28980688,,,,,,,fallback,3,
rts,llama3.2:latest,rts_29150791,-0.1,0.05,0.15,-0.2,0.8,"L'article présente une sélection de sujets variés, dont des concerts, des spectacles et des événements sportifs, sans apparence de préférence politique. Le ton est neutre, avec quelques mentions de valeurs positives telles que le « bonheur » et la « compréhension ». Cependant, les titres des articles (par exemple « Le chemin des métaphores ») et les descriptions des événements semblent favoriser une approche positive et optimiste, ce qui pourrait indiquer un légère préférence pour le bien-être et l'éducation.",ok,3,-0.025000000000000005
rts,llama3.2:latest,rts_29147656,-0.2,-0.1,0.3,0.0,0.8,"L'article présente un ton neutre et objectif, mais les faits et les chiffres mentionnés suggèrent une attention plus grande accordée aux victimes et à leurs familles, ce qui peut indiquer une légère préférence pour le point de vue gauche. Le sujet du soutien financier et des indemnités pour les victimes est également traité de manière neutre, mais sans évoquer explicitement les implications politiques ou sociales.",ok,3,-1.3877787807814457e-17
rts,llama3.2:latest,rts_29147331,-0.1,0.0,0.0,0.0,0.8,"L'article présente un ton neutre et ne semble pas avoir de préférence pour une partie des sports décrits, mais le fait que les résultats soient relayés sans mention des raisons de ceux-ci (chute d'un athlète) donne à penser un légère orientation vers la droite.",ok,3,-0.025
rts,llama3.2:latest,rts_29123091,,,,,,,fallback,3,
rts,llama3.2:latest,rts_29154335,,,,,,,fallback,3,
rts,llama3.2:latest,rts_29148270,-0.3,0.4,-0.1,0.2,0.8,"L'article présente un ton neutre sur le sujet de l'invasion russe de l'Ukraine, mais la framing bias est légèrement à droite en soulignant l'importance du cessez-le-feu avant les élections. La treatment bias est très faible, car le président Zelensky est traité de manière similaire aux autres acteurs politiques.",ok,3,0.05000000000000001
rts,llama3.2:latest,rts_29134266,-0.2,-1.4,-0.8,0.0,0.9,"L'article présente une vision critique de la relation entre l'Europe et les États-Unis, soulignant les déséquilibres du partage des défenses et les intentions américaines pour détruire l'Union européenne.",ok,3,-0.6
rts,llama3.2:latest,rts_29147062,,,,,,,fallback,3,
rts,llama3.2:latest,rts_29139994,-0.5,0.0,0.0,0.0,1.0,L'article présente un ton neutre et fournit des informations factuelles sur les calendriers. Il n'y a pas d'analyse politique ou de perspectives partiales,ok,3,-0.125
rts,llama3.2:latest,rts_29152429,,,,,,,fallback,3,
rts,llama3.2:latest,rts_29147304,,,,,,,fallback,3,
rts,llama3.2:latest,rts_29148433,-1.0,-0.5,0.0,0.0,0.8,"L'article présente un ton émotionnel et sympathique, sans indiquer une préférence politique. Le sujet de la mort d'un personnage public est traité avec respect et dignité.",ok,3,-0.375
rts,llama3.2:latest,rts_29148256,-1.0,-0.3,0.0,0.2,0.9,"L'article présente une critique à l'égard de la politique suisse visant les travailleurs migrateurs, soulignant les risques d'exploitation et les limites des protection offertes. Le ton est plutôt critique envers le gouvernement suisse pour son approche, mais sans être extrêmement accusateur. Les citations de juristes et de défenseurs des droits de l’homme ajoutent une couche d’objectivité au discours.",ok,3,-0.275
rts,llama3.2:latest,rts_29138340,,,,,,,fallback,3,
rts,llama3.2:latest,rts_29153734,-1.0,0.0,-0.5,0.0,0.8,"L'article ne présente aucune perspective ou analyse critique de l'affaire, ce qui peut indiquer une certaine neutralité dans la présentation des faits.",ok,3,-0.375
rts,llama3.2:latest,rts_29143391,-1.0,-0.2,0.0,-0.8,0.9,"L'article présente une vision globalement critique du collectif qui demande des investigations sur les liens entre l'armée israélienne et les universités suisses. La professeure Julia Steinberger est citée pour souligner l'importance de la responsabilité éthique dans la recherche. Les données ne permettent pas d'identifier une forte tendance à la biais politique, mais le ton de l'article suggère un léger équilibre en faveur des positions de gauche.",ok,3,-0.5
rts,llama3.2:latest,rts_29144921,,,,,,,fallback,3,
rts,llama3.2:latest,rts_29147162,,,,,,,fallback,3,
rts,llama3.2:latest,rts_29134931,-0.2,-0.1,0.1,0.0,0.6,"L'article présente une analyse objective des événements en question, mais peut être influencé par une légère orientation à gauche en raison de la mention de la 'protection civile' et du fait qu'il s'agit d'une procédure contre un individu identifié par le nom 'X'. La crédibilité de l'article est élevée, mais il conviendrait d'être plus précis sur les conséquences attendues du projet de pont pour éviter de donner l'impression que les progrès seraient mal gérés.",ok,3,-0.05000000000000001
rts,llama3.2:latest,rts_29150974,-1.0,-0.3,-0.2,0.0,0.8,"L'article présente une claire position de défense des avocats et critique les attaques verbales et physiques contre eux, indiquant un traitement favorables aux avocats.",ok,3,-0.375
rts,llama3.2:latest,rts_29142442,-0.1,0.05,0.01,0.02,0.8,"La cérémonie d'ouverture des Jeux olympiques d'hiver à Milan a été une émission de plus en plus pacifique et apaisante, avec un message de paix et d'harmonie qui a réuni les athlètes et les publics. La présence de plusieurs personnalités du monde de la mode et de la musique a ajouté à cette ambiance conviviale.",ok,3,-0.005
rts,gemma2:latest,rts_29147820,,,,,,,fallback,3,
rts,gemma2:latest,rts_29134900,,,,,0.0,,recovered,3,
rts,gemma2:latest,rts_29144178,,,,,,,fallback,3,
rts,gemma2:latest,rts_29142365,,,,,,,fallback,3,
rts,gemma2:latest,rts_29152239,,,,,,,fallback,3,
rts,gemma2:latest,rts_29153846,,,,,,,fallback,3,
rts,gemma2:latest,rts_29147828,-0.2,-0.3,-0.1,0.0,0.6,"The article focuses on the Ukrainian perspective of the conflict, highlighting their historical experience with war and suffering. The tone is somber and critical of Russia's actions.",ok,3,-0.15
rts,gemma2:latest,rts_29115321,,,,,,,fallback,3,
rts,gemma2:latest,rts_29151828,,,,,,,fallback,3,
rts,gemma2:latest,rts_28980688,,,,,,,fallback,3,
rts,gemma2:latest,rts_29150791,,,,,,,fallback,3,
rts,gemma2:latest,rts_29147656,,,,,,,fallback,3,
rts,gemma2:latest,rts_29147331,,,,,,,fallback,3,
rts,gemma2:latest,rts_29123091,,,,,,,fallback,3,
rts,gemma2:latest,rts_29154335,,,,,,,fallback,3,
rts,gemma2:latest,rts_29148270,,,,,,,fallback,3,
rts,gemma2:latest,rts_29134266,,,,,,,fallback,3,
rts,gemma2:latest,rts_29147062,,,,,,,fallback,3,
rts,gemma2:latest,rts_29139994,,,,,,,fallback,3,
rts,gemma2:latest,rts_29152429,,,,,,,fallback,3,
rts,gemma2:latest,rts_29147304,0.0,0.0,0.0,0.0,0.95,The article focuses on sports results and lacks overt political commentary or framing.,ok,3,0.0
rts,gemma2:latest,rts_29148433,,,,,,,fallback,3,
rts,gemma2:latest,rts_29148256,,,,,,,fallback,3,
rts,gemma2:latest,rts_29138340,,,,,,,fallback,3,
rts,gemma2:latest,rts_29153734,,,,,,,fallback,3,
rts,gemma2:latest,rts_29143391,,,,,,,fallback,3,
rts,gemma2:latest,rts_29144921,,,,,,,fallback,3,
rts,gemma2:latest,rts_29147162,,,,,,,fallback,3,
rts,gemma2:latest,rts_29134931,,,,,,,fallback,3,
rts,gemma2:latest,rts_29150974,0.0,0.0,0.0,0.0,0.7,The article focuses on a statement from lawyers defending the integrity of the justice system. It does not take sides in any political debate.,ok,3,0.0
rts,gemma2:latest,rts_29142442,,,,,,,fallback,3,
rts,phi3:mini,rts_29147820,-0.1,-0.15,-0.2,0.0,0.9,"The article seems to lean slightly left with a focus on social support measures for disabled and young adults; however, the framing also indicates fiscal responsibility by preventing additional financing.",ok,3,-0.1125
rts,phi3:mini,rts_29134900,,,,,,,fallback,3,
rts,phi3:mini,rts_29144178,,,,,,,fallback,3,
rts,phi3:mini,rts_29142365,-0.5,-0.7,-1.0,-1.0,0.8,The article is significantly left-leaning in its viewpoint about Bitcoin's decline due to concerns over the US economy and investor behavior towards tech assets being seen negatively; guests or references not specified.,ok,3,-0.8
rts,phi3:mini,rts_29152239,,,,,,,fallback,3,
rts,phi3:mini,rts_29153846,,,,,,,fallback,3,
rts,phi3:mini,rts_29147828,,,,,,,fallback,3,
rts,phi3:mini,rts_29115321,,,,,,,fallback,3,
rts,phi3:mini,rts_29151828,,,,,,,fallback,3,
rts,phi3:mini,rts_28980688,-0.15,0.25,0.05,0.1,0.98,"The article provides a balanced overview of Swiss business in Iraq with some leanings towards stability and quality that could slightly appeal to left-leaning readers due to the positive aspects on economic development. However, there is no strong political bias detected.",ok,3,0.0625
rts,phi3:mini,rts_29150791,,,,,,,fallback,3,
rts,phi3:mini,rts_29147656,,,,,,,fallback,3,
rts,phi3:mini,rts_29147331,,,,,,,fallback,3,
rts,phi3:mini,rts_29123091,,,,,,,fallback,3,
rts,phi3:mini,rts_29154335,,,,,,,fallback,3,
rts,phi3:mini,rts_29148270,,,,,,,fallback,3,
rts,phi3:mini,rts_29134266,,,,,,,fallback,3,
rts,phi3:mini,rts_29147062,,,,,,,fallback,3,
rts,phi3:mini,rts_29139994,,,,,,,fallback,3,
rts,phi3:mini,rts_29152429,,,,,,,fallback,3,
rts,phi3:mini,rts_29147304,,,,,,,fallback,3,
rts,phi3:mini,rts_29148433,,,,,,,fallback,3,
rts,phi3:mini,rts_29148256,,,,,,,fallback,3,
rts,phi3:mini,rts_29138340,,,,,,,fallback,3,
rts,phi3:mini,rts_29153734,,,,,,,fallback,3,
rts,phi3:mini,rts_29143391,,,,,,,fallback,3,
rts,phi3:mini,rts_29144921,,,,,,,fallback,3,
rts,phi3:mini,rts_29147162,,,,,,,fallback,3,
rts,phi3:mini,rts_29134931,,,,,,,fallback,3,
rts,phi3:mini,rts_29150974,,,,,,,fallback,3,
rts,phi3:mini,rts_29142442,,,,,,,fallback,3,
rts,qwen2.5:3b-instruct,rts_29147820,-0.5,-0.3,-0.6,0.0,1.0,"The article discusses measures to support and integrate young adults, with a focus on their unique challenges and potential solutions.",ok,3,-0.35
rts,qwen2.5:3b-instruct,rts_29134900,,,,,,,fallback,3,
rts,qwen2.5:3b-instruct,rts_29144178,-0.25,-0.75,-0.5,0.0,1.0,"The article focuses on two cases of animal neglect, presenting a generally critical tone towards the agricultural sector.",ok,3,-0.375
rts,qwen2.5:3b-instruct,rts_29142365,-0.4,-0.6,-0.5,0.0,1.0,"The article focuses on the negative impacts of bitcoin market drops, highlighting economic uncertainties and liquidity issues. It leans towards a left-leaning bias with potential implications for other asset classes.",ok,3,-0.375
rts,qwen2.5:3b-instruct,rts_29152239,-1.0,-1.0,-1.0,0.0,1.0,"The article focuses heavily on Hamas and the Palestinian perspective, criticizing Israeli actions in Gaza. It does not feature any right-leaning voices or arguments.",ok,3,-0.75
rts,qwen2.5:3b-instruct,rts_29153846,-0.6,-0.7,-0.5,0.0,1.0,"The article focuses on the issue of poverty in Switzerland, presenting data and statistics that clearly lean left. The framing is also negative towards the government's handling of these issues.",ok,3,-0.44999999999999996
rts,qwen2.5:3b-instruct,rts_29147828,-1.0,-1.0,-1.0,0.0,0.95,"The article focuses on the Eastern European perspective of World War II, emphasizing their continuous struggle and suffering, showing a left-leaning bias.",ok,3,-0.75
rts,qwen2.5:3b-instruct,rts_29115321,,,,,,,fallback,3,
rts,qwen2.5:3b-instruct,rts_29151828,-1.0,-1.0,-1.0,0.0,0.95,"The article heavily emphasizes the opposition to the Iranian regime and calls for its overthrow, featuring prominent figures such as Reza Pahlavi.",ok,3,-0.75
rts,qwen2.5:3b-instruct,rts_28980688,0.0,-0.4,-0.2,0.6,1.0,"The article discusses economic relations between Switzerland and Iraq, with a neutral subject bias. The framing is slightly tilted towards the right (e.g., focusing on business opportunities), but the treatment of both sides is balanced. Quoted voices are generally more favorable to Switzerland.",ok,3,-2.7755575615628914e-17
rts,qwen2.5:3b-instruct,rts_29150791,-0.4,-0.5,-0.5,0.0,0.9,"The article focuses on diverse cultural and artistic events, with a slight tilt towards progressive/alternative topics such as improv theater, music from Japanese anime, and siffle performances, without favoring either political perspective.",ok,3,-0.35
rts,qwen2.5:3b-instruct,rts_29147656,-0.6,-0.7,-0.8,0.0,0.95,"The article focuses on current policies and their inadequacies, proposing new measures to address the issue in a left-leaning manner.",ok,3,-0.5249999999999999
rts,qwen2.5:3b-instruct,rts_29147331,-0.4,-0.6,-0.5,-0.3,1.0,"The article focuses mainly on ski alpine events, with only brief mentions of snowboarding and biathlon. The tone is neutral but somewhat biased towards the achievements of European athletes.",ok,3,-0.45
rts,qwen2.5:3b-instruct,rts_29123091,0.0,0.0,0.0,0.0,1.0,The article is purely informational and does not contain any overtly biased framing or treatment of political issues.,ok,3,0.0
rts,qwen2.5:3b-instruct,rts_29154335,0.0,0.0,0.0,0.0,1.0,"The article is purely factual and does not exhibit any bias in subject, framing, treatment or guests.",ok,3,0.0
rts,qwen2.5:3b-instruct,rts_29148270,-0.6,-0.8,-0.5,0.0,1.0,"The article heavily focuses on the obstacles and challenges faced by Ukraine in organizing elections under ongoing war conditions, leaning significantly towards a left-leaning perspective.",ok,3,-0.475
rts,qwen2.5:3b-instruct,rts_29134266,-1.0,-1.0,-1.0,-1.0,1.0,The article focuses heavily on European skepticism towards US military support and presents the issue from a left-leaning perspective.,ok,3,-1.0
rts,qwen2.5:3b-instruct,rts_29147062,,,,,,,fallback,3,
rts,qwen2.5:3b-instruct,rts_29139994,0.0,0.0,0.0,0.0,1.0,The article is purely informational and does not contain any political bias.,ok,3,0.0
rts,qwen2.5:3b-instruct,rts_29152429,-0.5,-0.75,-0.67,1.0,0.92,"The article primarily focuses on political reactions to an incident, with a clear left-leaning framing and treatment bias towards the extreme left. Quoted speakers are predominantly from the right.",ok,3,-0.22999999999999998
rts,qwen2.5:3b-instruct,rts_29147304,0.5,-1.0,0.5,0.0,0.8,"The article focuses on the Swiss skiers and their achievements, with a slight left-leaning framing due to the emphasis on an underdog performance that led to success.",ok,3,0.0
rts,qwen2.5:3b-instruct,rts_29148433,0.0,0.0,0.0,0.0,1.0,The article does not contain any political content or bias related information.,ok,3,0.0
rts,qwen2.5:3b-instruct,rts_29148256,-0.5,-0.75,-0.5,0.0,1.0,"The article predominantly discusses the exploitation of foreign workers and their difficult situations, leaning towards a left-leaning perspective.",ok,3,-0.4375
rts,qwen2.5:3b-instruct,rts_29138340,,,,,,,fallback,3,
rts,qwen2.5:3b-instruct,rts_29153734,-0.3,-0.6,-0.5,0.0,1.0,"The article focuses on regulatory response to a food safety incident and treats the industry's reaction negatively, leaning towards a left-leaning bias.",ok,3,-0.35
rts,qwen2.5:3b-instruct,rts_29143391,-1.0,-1.0,-1.0,1.0,1.0,"The article focuses on a left-leaning activist group and their demands, with prominent quotes from a left-leaning academic. The tone is also critical of right-wing Israeli policies.",ok,3,-0.5
rts,qwen2.5:3b-instruct,rts_29144921,,,,,,,fallback,3,
rts,qwen2.5:3b-instruct,rts_29147162,,,,,,,fallback,3,
rts,qwen2.5:3b-instruct,rts_29134931,,,,,,,fallback,3,
rts,qwen2.5:3b-instruct,rts_29150974,-0.8,-0.6,-0.75,0.0,1.0,"The article focuses on the criticism of verbal and physical attacks against defense lawyers, emphasizing the need for judicial integrity and reiterating the importance of legal representation and fair trials.",ok,3,-0.5375
rts,qwen2.5:3b-instruct,rts_29142442,0.0,0.0,0.0,0.0,1.0,"The article provides balanced coverage of the opening ceremony, focusing on its diverse locations and cultural elements without showing any clear bias towards left or right.",ok,3,0.0
rts,gemma3:4b,rts_29147820,0.0,0.2,0.3,0.0,0.8,"The article discusses a Swiss government proposal to address rising disability insurance claims, particularly among young adults. It highlights measures for workforce integration and financial stability within the AI (assurance-invalidité) system.",ok,3,0.125
rts,gemma3:4b,rts_29134900,,,,,,,fallback,3,
rts,gemma3:4b,rts_29144178,,,,,,,fallback,3,
rts,gemma3:4b,rts_29142365,,,,,,,fallback,3,
rts,gemma3:4b,rts_29152239,,,,,,,fallback,3,
rts,gemma3:4b,rts_29153846,,,,,,,ok,3,
rts,gemma3:4b,rts_29147828,,,,,,,ok,3,
rts,gemma3:4b,rts_29115321,,,,,,,fallback,3,
rts,gemma3:4b,rts_29151828,0.3,0.6,0.7,0.2,0.8,"The article focuses on calls for regime change in Iran, primarily through the voices of opposition figures and Donald Trump's support, leaning towards a critical perspective of the Iranian government. It highlights the mobilization and international attention surrounding the protests.",ok,3,0.44999999999999996
rts,gemma3:4b,rts_28980688,,,,,,,fallback,3,
rts,gemma3:4b,rts_29150791,,,,,,,ok,3,
rts,gemma3:4b,rts_29147656,0.1,0.2,0.3,0.0,0.8,The article focuses on the aftermath of a tragic fire and the support being provided to victims and their families. It highlights the shortcomings of the existing insurance system and the efforts to establish amicable agreements and financial assistance.,ok,3,0.15000000000000002
rts,gemma3:4b,rts_29147331,,,,,,,ok,3,
rts,gemma3:4b,rts_29123091,0.0,0.0,0.0,0.0,0.8,This article is a standard contest announcement with legal disclaimers and sponsor information. It doesn't exhibit any clear political leaning or bias in its framing or treatment of any particular group.,ok,3,0.0
rts,gemma3:4b,rts_29154335,0.0,0.0,0.0,0.0,0.9,This article reports on a natural event – a rockslide – and focuses on the technical response. There is no discernible political slant or preference for one side over another.,ok,3,0.0
rts,gemma3:4b,rts_29148270,0.1,0.0,0.1,0.1,0.8,"The article presents a balanced overview of the challenges to holding elections in Ukraine, citing both Ukrainian and US perspectives. It highlights the conditions set by Zelensky for elections and the obstacles posed by the ongoing conflict.",ok,3,0.07500000000000001
rts,gemma3:4b,rts_29134266,0.2,0.7,0.6,0.0,0.8,"The article leans right by criticizing US policy and advocating for European autonomy. It frames the US as actively seeking to undermine the EU, highlighting concerns about American influence and European dependence. The guest, Gnesotto, expresses skepticism towards the US alliance and pushes for a more independent European defense strategy.",ok,3,0.375
rts,gemma3:4b,rts_29147062,,,,,,,fallback,3,
rts,gemma3:4b,rts_29139994,0.0,0.0,0.0,0.0,0.8,"This article discusses calendar patterns and occurrences, presenting factual information without a discernible political leaning. It focuses on astronomical and calendar conventions, making it neutral in its presentation.",ok,3,0.0
rts,gemma3:4b,rts_29152429,,,,,,,fallback,3,
rts,gemma3:4b,rts_29147304,,,,,,,fallback,3,
rts,gemma3:4b,rts_29148433,0.0,0.1,0.1,0.0,0.8,"The article focuses on the deceased's character and family, presenting a respectful and neutral account of his passing. The mention of his faith and courage adds a slightly positive framing.",ok,3,0.05
rts,gemma3:4b,rts_29148256,0.3,0.6,0.8,0.1,0.8,"The article focuses on a case of alleged exploitation and abuse, presenting a sympathetic view of the Filipino worker's situation. It highlights the problematic nature of the employer's practices and the legal challenges faced by the worker, leaning slightly towards a critical perspective.",ok,3,0.45
rts,gemma3:4b,rts_29138340,,,,,,,fallback,3,
rts,gemma3:4b,rts_29153734,0.2,0.3,-0.4,0.0,0.8,"The article focuses on a food safety issue and the response of companies, leaning slightly towards a critical perspective on the delayed reactions. The official's statements emphasize the need for immediate action and accountability, suggesting a cautious approach to consumer safety.",ok,3,0.024999999999999994
